source_index,source_id,latitude,longitude,matched,pano_id,split
457,node/2726744873,51.5084403,-0.1274408,True,pano_457,validation
458,node/2726744874,51.5084737,-0.1275273,True,pano_458,validation
459,node/2726829186,51.5079698,-0.1272562,True,pano_459,train
460,node/2726834608,51.5083942,-0.1271615,True,pano_460,validation
461,node/2726834609,51.508465,-0.127326,True,pano_461,validation
462,node/2726834627,51.5086061,-0.1273447,True,pano_462,validation
463,node/2726834628,51.5085383,-0.1271782,True,pano_463,validation
464,node/2726834637,51.5087477,-0.1271912,True,pano_464,validation
465,node/2726834638,51.5086932,-0.1272977,True,pano_465,validation
466,node/2726834644,51.5087466,-0.1272758,True,pano_466,validation
467,node/2726834647,51.508931,-0.1272244,True,pano_467,validation
468,node/2726836315,51.5079965,-0.127052,True,pano_468,train
469,node/2726836316,51.5080613,-0.1270721,True,pano_469,train
470,node/2726836319,51.508534,-0.1272982,True,pano_470,validation
471,node/2726836320,51.5085563,-0.1272793,True,pano_471,validation
472,node/2726836322,51.5085736,-0.1271796,True,pano_472,validation
473,node/2726838581,51.5084633,-0.1273807,True,pano_473,validation
474,node/2726838584,51.5084702,-0.1272671,True,pano_474,validation
475,node/2726838585,51.5084741,-0.1272235,True,pano_475,validation
476,node/2726838586,51.5084758,-0.1271742,True,pano_476,validation
477,node/2726838589,51.5086501,-0.1271842,True,pano_477,validation
478,node/2726838590,51.5086511,-0.1272344,True,pano_478,validation
479,node/2726838591,51.5086525,-0.1272888,True,pano_479,validation
480,node/2726838592,51.5086527,-0.1273215,True,pano_480,validation
481,node/2726838593,51.5086533,-0.1273543,True,pano_481,validation
482,node/2726838594,51.508654,-0.12739,True,pano_482,validation
483,node/2726841852,51.5076054,-0.1284972,True,pano_483,train
484,node/2726841854,51.5076069,-0.1285521,True,pano_484,train
485,node/2726841856,51.5076217,-0.1280255,True,pano_485,train
486,node/2726841858,51.5076231,-0.1286199,True,pano_486,train
487,node/2726841859,51.5077004,-0.1275698,True,pano_487,train
488,node/2726843437,51.5078037,-0.1272879,True,pano_488,train
489,node/2726843438,51.5078301,-0.1272484,True,pano_489,train
490,node/2726843439,51.5078496,-0.1272393,True,pano_490,train
491,node/2726843440,51.5079098,-0.1272349,True,pano_491,train
492,node/2726844322,51.507557,-0.1282774,True,pano_492,train
493,node/2726844325,51.5075558,-0.1283439,True,pano_493,train
494,node/2726844332,51.5075587,-0.1281706,True,pano_494,train
495,node/2726844334,51.5075595,-0.1284308,True,pano_495,train
496,node/2726844336,51.5075634,-0.1281064,True,pano_496,train
497,node/2726844338,51.5075662,-0.1285218,True,pano_497,train
498,node/2726844340,51.5075691,-0.1285532,True,pano_498,train
499,node/2726844342,51.507578,-0.1280078,True,pano_499,train
500,node/2726844344,51.5075745,-0.1285889,True,pano_500,train
501,node/2726844347,51.5075835,-0.1286181,True,pano_501,train
502,node/2726844349,51.507609,-0.1278189,True,pano_502,train
503,node/2726844351,51.5076324,-0.1276848,True,pano_503,train
504,node/2726844352,51.5076586,-0.1275651,True,pano_504,train
505,node/2726844354,51.5076735,-0.1274981,True,pano_505,train
506,node/2726844356,51.5076858,-0.1274596,True,pano_506,train
507,node/2726844358,51.5077218,-0.1273706,True,pano_507,train
508,node/2726844360,51.507731,-0.1286821,True,pano_508,train
509,node/2726844362,51.5077614,-0.1272794,True,pano_509,train
510,node/2726844367,51.5077948,-0.1272241,True,pano_510,train
511,node/2726844369,51.5078082,-0.1272079,True,pano_511,train
512,node/2726844869,51.5075916,-0.1286387,True,pano_512,train
513,node/2726844870,51.5076077,-0.1286636,True,pano_513,train
514,node/2726844871,51.5076657,-0.1287088,True,pano_514,train
515,node/2726844872,51.5078905,-0.1288042,True,pano_515,train
516,node/2726844873,51.5080881,-0.1288868,True,pano_516,train
517,node/2726845098,51.5078206,-0.1271977,True,pano_517,train
518,node/2726845099,51.5078327,-0.1271909,True,pano_518,train
519,node/2726845100,51.5078505,-0.1271871,True,pano_519,train
520,node/2726845101,51.5078778,-0.1271883,True,pano_520,train
521,node/2726845102,51.5079382,-0.127194,True,pano_521,train
522,node/2726845103,51.5080148,-0.1272261,True,pano_522,train
523,node/2726845104,51.508106,-0.1272532,True,pano_523,train
524,node/2726845105,51.5082389,-0.1273028,True,pano_524,train
525,node/2726845106,51.5083803,-0.1273563,True,pano_525,train
526,node/2726849721,51.5071262,-0.1258704,True,pano_526,train
527,node/2726849722,51.5073172,-0.1272737,True,pano_527,train
528,node/2726849723,51.5073352,-0.1280869,True,pano_528,train
529,node/2726849724,51.5073287,-0.1271989,True,pano_529,train
530,node/2726849725,51.5073309,-0.1273162,True,pano_530,train
531,node/2726849726,51.5073485,-0.1268214,True,pano_531,train
532,node/2726849727,51.5073603,-0.1273012,True,pano_532,train
533,node/2726849729,51.5074201,-0.1283522,True,pano_533,train
534,node/2726849730,51.5074335,-0.1284897,True,pano_534,train
535,node/2726850032,51.507579,-0.1283522,True,pano_535,train
536,node/2726850033,51.5075837,-0.1284593,True,pano_536,train
537,node/2726850034,51.5075876,-0.1285398,True,pano_537,train
538,node/2726851356,51.507577,-0.1282295,True,pano_538,train
539,node/2726851359,51.5075818,-0.1281153,True,pano_539,train
540,node/2726851361,51.5075938,-0.1285925,True,pano_540,train
541,node/2726851363,51.5075983,-0.1280157,True,pano_541,train
542,node/2726851365,51.5076028,-0.1286224,True,pano_542,train
543,node/2726851366,51.5076127,-0.1286434,True,pano_543,train
544,node/2726851368,51.5076227,-0.1278473,True,pano_544,train
545,node/2726851369,51.5076446,-0.1286679,True,pano_545,train
546,node/2726851371,51.5076495,-0.1276837,True,pano_546,train
547,node/2726851375,51.5076723,-0.1275733,True,pano_547,train
548,node/2726851377,51.5076892,-0.1275115,True,pano_548,train
549,node/2726851379,51.5077159,-0.12744,True,pano_549,train
550,node/2726851381,51.5077381,-0.127384,True,pano_550,train
551,node/2726851385,51.5077735,-0.1273009,True,pano_551,train
552,node/2726851387,51.5078016,-0.127245,True,pano_552,train
553,node/2726851389,51.5078171,-0.1272272,True,pano_553,train
554,node/2726851391,51.5078373,-0.1272135,True,pano_554,train
555,node/2726851393,51.5078612,-0.1272086,True,pano_555,train
556,node/2726851395,51.5079101,-0.1272126,True,pano_556,train
557,node/2726852805,51.5078345,-0.1272854,True,pano_557,train
558,node/2726852811,51.5078512,-0.1272719,True,pano_558,train
559,node/2726861236,51.507039,-0.1280327,True,pano_559,train
560,node/2726861238,51.5070533,-0.1278896,True,pano_560,train
561,node/2726861244,51.50711,-0.1279604,True,pano_561,train
562,node/2726861246,51.5071128,-0.1275731,True,pano_562,train
563,node/2726861247,51.5071176,-0.1278673,True,pano_563,train
564,node/2726861249,51.5071283,-0.1275402,True,pano_564,train
565,node/2726861251,51.5071291,-0.1274897,True,pano_565,train
566,node/2726861253,51.5071282,-0.1279863,True,pano_566,train
567,node/2726861255,51.507144,-0.1280157,True,pano_567,train
568,node/2726861256,51.5071637,-0.1275533,True,pano_568,train
569,node/2726861257,51.5071845,-0.1281435,True,pano_569,train
570,node/2726861259,51.5072522,-0.1275939,True,pano_570,train
571,node/2726861262,51.50731,-0.1271418,True,pano_571,train
572,node/2726861264,51.5073529,-0.1271247,True,pano_572,train
573,node/2726861266,51.5073605,-0.1282787,True,pano_573,train
574,node/2726861268,51.5073838,-0.1270544,True,pano_574,train
575,node/2726861270,51.5074035,-0.1280213,True,pano_575,train
576,node/2726861272,51.5074294,-0.1282389,True,pano_576,train
577,node/2726861276,51.5074608,-0.1280579,True,pano_577,train
578,node/2726861278,51.5074577,-0.1282256,True,pano_578,train
579,node/2726861280,51.5074713,-0.1274134,True,pano_579,train
580,node/2726861282,51.507489,-0.1282257,True,pano_580,train
581,node/2726861286,51.507557,-0.1272996,True,pano_581,train
582,node/2726861288,51.5075561,-0.128229,True,pano_582,train
583,node/2726861290,51.507587,-0.1272103,True,pano_583,train
584,node/2726861292,51.5076023,-0.1272723,True,pano_584,train
585,node/2726861294,51.5076493,-0.1273673,True,pano_585,train
586,node/2726861296,51.5077014,-0.1274236,True,pano_586,train
587,node/2726861298,51.5077339,-0.12746,True,pano_587,train
588,node/2726866274,51.5074618,-0.1276087,True,pano_588,train
589,node/2726867952,51.5076121,-0.1281162,True,pano_589,train
590,node/2726867953,51.5076848,-0.1276473,True,pano_590,train
591,node/2726883549,51.5081442,-0.1287876,True,pano_591,train
592,node/2726883553,51.5081841,-0.1288053,True,pano_592,train
593,node/2726883557,51.5081959,-0.1288087,True,pano_593,train
594,node/2726883559,51.508207,-0.128803,True,pano_594,train
595,node/2726883562,51.5082186,-0.1287929,True,pano_595,train
596,node/2726883564,51.5082279,-0.1287756,True,pano_596,train
597,node/2726883566,51.5082332,-0.1287541,True,pano_597,train
598,node/2726883568,51.5082398,-0.1287143,True,pano_598,train
599,node/2726883570,51.508275,-0.1287736,True,pano_599,train
600,node/2726883572,51.5083552,-0.1274789,True,pano_600,train
601,node/2726883574,51.5084028,-0.1274985,True,pano_601,validation
602,node/2726883576,51.5084147,-0.1275047,True,pano_602,validation
603,node/2726883578,51.5084232,-0.1276174,True,pano_603,validation
604,node/2726883580,51.5084251,-0.1275174,True,pano_604,validation
605,node/2726883582,51.5084331,-0.1275522,True,pano_605,validation
606,node/2726883585,51.5084298,-0.1275797,True,pano_606,validation
607,node/2726883587,51.5084714,-0.1275983,True,pano_607,validation
608,node/2975783589,51.5086545,-0.1252644,True,pano_608,validation
609,node/2975783590,51.5085482,-0.1250973,True,pano_609,validation
610,node/3075334818,51.5057626,-0.130596,True,pano_610,train
611,node/3092290901,51.5082926,-0.1291225,True,pano_611,train
612,node/3092290902,51.5082956,-0.12915,True,pano_612,train
613,node/3092290903,51.5082847,-0.129091,True,pano_613,train
614,node/3092290904,51.5082522,-0.1290246,True,pano_614,train
615,node/3092290905,51.5082631,-0.1290407,True,pano_615,train
616,node/3092290906,51.5082375,-0.1290071,True,pano_616,train
617,node/3092290907,51.5082955,-0.1292084,True,pano_617,train
618,node/3189218645,51.5098632,-0.1229866,True,pano_618,test
619,node/3326326761,51.5083708,-0.1259325,True,pano_619,train
620,node/3326326769,51.5086094,-0.1260618,True,pano_620,validation
621,node/3326326774,51.5086493,-0.1254481,True,pano_621,validation
622,node/3326326775,51.508679,-0.1253909,True,pano_622,validation
623,node/3326339636,51.5084963,-0.1258745,True,pano_623,validation
624,node/3326339653,51.508598,-0.1270216,True,pano_624,validation
625,node/3326339654,51.5085987,-0.126973,True,pano_625,validation
626,node/3326339656,51.5085993,-0.1270588,True,pano_626,validation
627,node/3326339658,51.5086103,-0.1270978,True,pano_627,validation
628,node/3326339660,51.5086228,-0.1271185,True,pano_628,validation
629,node/3326339661,51.5086337,-0.1271312,True,pano_629,validation
630,node/3326339663,51.5086509,-0.1271425,True,pano_630,validation
631,node/3326339665,51.5086715,-0.1271431,True,pano_631,validation
632,node/3326339667,51.5086777,-0.1267571,True,pano_632,validation
633,node/3326339668,51.5086792,-0.1271019,True,pano_633,validation
634,node/3326339681,51.5087353,-0.1271014,True,pano_634,validation
635,node/3326339682,51.5087366,-0.1270926,True,pano_635,validation
636,node/3326339685,51.5087661,-0.1271444,True,pano_636,validation
637,node/3326339686,51.5087662,-0.1270927,True,pano_637,validation
638,node/3326345847,51.5082316,-0.1255508,True,pano_638,train
639,node/3326345849,51.5085597,-0.1259678,True,pano_639,validation
640,node/3326345850,51.5085816,-0.1259497,True,pano_640,validation
641,node/3397689895,51.5080483,-0.126386,True,pano_641,train
642,node/3397689896,51.5080928,-0.126478,True,pano_642,train
643,node/3397689897,51.5082354,-0.1261746,True,pano_643,train
644,node/3397689898,51.5085429,-0.1254525,True,pano_644,validation
645,node/3397689899,51.5058521,-0.1258807,True,pano_645,train
646,node/3399223683,51.5065085,-0.1251751,True,pano_646,train
647,node/3439371257,51.5037994,-0.1316187,True,pano_647,train
648,node/3439371259,51.5036652,-0.1319494,True,pano_648,train
649,node/3439371260,51.5036974,-0.1319592,True,pano_649,train
650,node/3439371266,51.5037691,-0.1316472,True,pano_650,train
651,node/3439371270,51.504008,-0.1315005,True,pano_651,train
652,node/3439371271,51.5039842,-0.1315065,True,pano_652,train
653,node/3439371291,51.5041889,-0.1326994,True,pano_653,train
654,node/3439371657,51.5047251,-0.1298633,True,pano_654,train
655,node/3439409099,51.5046537,-0.1292787,True,pano_655,train
656,node/3439409101,51.5052341,-0.129539,True,pano_656,train
657,node/3439409103,51.5052803,-0.1296179,True,pano_657,train
658,node/3439409112,51.5077807,-0.1310419,True,pano_658,train
659,node/3439409113,51.5077653,-0.1309994,True,pano_659,train
660,node/3439409121,51.5077388,-0.1311552,True,pano_660,train
661,node/3439409122,51.5076808,-0.130994,True,pano_661,train
662,node/3439409123,51.5076951,-0.1308984,True,pano_662,train
663,node/3439409124,51.5076883,-0.1307824,True,pano_663,train
664,node/3439409125,51.5076783,-0.1307037,True,pano_664,train
665,node/3439409128,51.5075066,-0.1300724,True,pano_665,train
666,node/3439409129,51.5074869,-0.1301158,True,pano_666,train
667,node/3439409130,51.5074691,-0.1301778,True,pano_667,train
668,node/3439409132,51.5073673,-0.1305839,True,pano_668,train
669,node/3439409133,51.5073392,-0.1306975,True,pano_669,train
670,node/3439409137,51.5075934,-0.1287188,True,pano_670,train
671,node/3439409138,51.5075285,-0.1285019,True,pano_671,train
672,node/3439409139,51.5075236,-0.1284285,True,pano_672,train
673,node/3439409140,51.5075214,-0.1281533,True,pano_673,train
674,node/3439409141,51.5075334,-0.1280206,True,pano_674,train
675,node/3439409143,51.5075166,-0.1279085,True,pano_675,train
676,node/3439409144,51.5075334,-0.1278717,True,pano_676,train
677,node/3439409145,51.5075604,-0.1277677,True,pano_677,train
678,node/3439409146,51.5075024,-0.127933,True,pano_678,train
679,node/3439409147,51.5074647,-0.1279809,True,pano_679,train
680,node/3439409148,51.5074545,-0.1272802,True,pano_680,train
681,node/3439409149,51.5074791,-0.1272986,True,pano_681,train
682,node/3439409150,51.5074971,-0.1273223,True,pano_682,train
683,node/3439409151,51.5072351,-0.1274629,True,pano_683,train
684,node/3439409152,51.5072208,-0.1280272,True,pano_684,train
685,node/3557235398,51.5057406,-0.1336982,True,pano_685,train
686,node/3622323404,51.5044432,-0.1310101,True,pano_686,train
687,node/3622323405,51.5039358,-0.1330788,True,pano_687,train
688,node/3730469669,51.5084738,-0.1246068,True,pano_688,validation
689,node/3730469675,51.5085405,-0.1245092,True,pano_689,validation
690,node/3730482649,51.507806,-0.1303119,True,pano_690,train
691,node/3730482661,51.5082628,-0.1292542,True,pano_691,train
692,node/3783436255,51.5036241,-0.136242,False,,
693,node/3783496087,51.5041651,-0.1307607,True,pano_693,train
694,node/3783496089,51.5041732,-0.1307585,True,pano_694,train
695,node/3783496090,51.5041768,-0.1307476,True,pano_695,train
696,node/3783496100,51.5042305,-0.1308691,True,pano_696,train
697,node/3783496101,51.5042373,-0.1307789,True,pano_697,train
698,node/3783496133,51.5046624,-0.1297594,True,pano_698,train
699,node/3783496136,51.5046965,-0.1297872,True,pano_699,train
700,node/3783500655,51.5041409,-0.1310215,True,pano_700,train
701,node/3783500957,51.5041475,-0.1308313,True,pano_701,train
702,node/3783500958,51.5041548,-0.1309503,True,pano_702,train
703,node/3783500959,51.5041554,-0.130895,True,pano_703,train
704,node/3783500960,51.5041574,-0.1307945,True,pano_704,train
705,node/3783504980,51.5033067,-0.1322561,True,pano_705,train
706,node/3783504981,51.503368,-0.1320906,True,pano_706,train
707,node/3783504982,51.5034525,-0.1319102,True,pano_707,train
708,node/3783504984,51.5034965,-0.1318025,True,pano_708,train
709,node/3783504986,51.5035233,-0.131822,True,pano_709,train
710,node/3783504987,51.5035471,-0.1318207,True,pano_710,train
711,node/3783504988,51.503579,-0.1317905,True,pano_711,train
712,node/3783504989,51.5036927,-0.1316485,True,pano_712,train
713,node/3783504991,51.5037713,-0.1315571,True,pano_713,train
714,node/3783504998,51.5038301,-0.1314842,True,pano_714,train
715,node/3783505008,51.5039285,-0.1313857,True,pano_715,train
716,node/3783505014,51.5040146,-0.1312954,True,pano_716,train
717,node/3783505016,51.5040666,-0.1312093,True,pano_717,train
718,node/3783505019,51.5041084,-0.1311183,True,pano_718,train
719,node/3783505021,51.5042168,-0.1309714,True,pano_719,train
720,node/3783505022,51.5042199,-0.1309871,True,pano_720,train
721,node/3783505023,51.5042297,-0.1309929,True,pano_721,train
722,node/3783505024,51.5042755,-0.1309788,True,pano_722,train
723,node/3783505026,51.5043467,-0.1309664,True,pano_723,train
724,node/3783505028,51.5044085,-0.1309689,True,pano_724,train
725,node/3783505031,51.5045575,-0.1309954,True,pano_725,train
726,node/3783509624,51.5040499,-0.131511,True,pano_726,train
727,node/3783509625,51.5040779,-0.1313846,True,pano_727,train
728,node/3783509626,51.5040819,-0.1313624,True,pano_728,train
729,node/3783509627,51.5040832,-0.1314216,True,pano_729,train
730,node/3783509628,51.5040957,-0.131337,True,pano_730,train
731,node/3783509633,51.5041366,-0.1312417,True,pano_731,train
732,node/3783509634,51.504182,-0.1311231,True,pano_732,train
733,node/3783509635,51.504213,-0.1310787,True,pano_733,train
734,node/3783509636,51.5042472,-0.1310628,True,pano_734,train
735,node/3783509637,51.5043164,-0.1310469,True,pano_735,train
736,node/3783509638,51.5043922,-0.1310395,True,pano_736,train
737,node/3783509639,51.5045009,-0.1310533,True,pano_737,train
738,node/3783510912,51.5032569,-0.1324153,True,pano_738,train
739,node/3783510914,51.5033012,-0.1339687,True,pano_739,train
740,node/3783510915,51.5033031,-0.1324779,True,pano_740,train
741,node/3783510917,51.5033365,-0.1324283,True,pano_741,train
742,node/3783510919,51.5033538,-0.13241,True,pano_742,train
743,node/3783510920,51.5033826,-0.1323937,True,pano_743,train
744,node/3783510921,51.5034079,-0.1323835,True,pano_744,train
745,node/3783514183,51.5038832,-0.1331529,True,pano_745,train
746,node/3783514202,51.5039973,-0.132992,True,pano_746,train
747,node/3783522157,51.5032821,-0.1324495,True,pano_747,train
748,node/3783522160,51.5033809,-0.1322883,True,pano_748,train
749,node/3783522161,51.5033903,-0.1322509,True,pano_749,train
750,node/3783522162,51.5033903,-0.1323078,True,pano_750,train
751,node/3783522164,51.5034108,-0.1323242,True,pano_751,train
752,node/3783522165,51.5034536,-0.1321176,True,pano_752,train
753,node/3783522167,51.5034555,-0.1323227,True,pano_753,train
754,node/3783522168,51.5034602,-0.1323736,True,pano_754,train
755,node/3783522169,51.503489,-0.1323018,True,pano_755,train
756,node/3783522170,51.5034974,-0.1323527,True,pano_756,train
757,node/3783522172,51.503517,-0.1322658,True,pano_757,train
758,node/3783522174,51.50353,-0.1323197,True,pano_758,train
759,node/3783522175,51.5035571,-0.131941,True,pano_759,train
760,node/3783522176,51.5035627,-0.13221,True,pano_760,train
761,node/3783522178,51.503585,-0.1322404,True,pano_761,train
762,node/3783522179,51.5036816,-0.1319544,True,pano_762,train
763,node/3783522184,51.5040662,-0.1314674,True,pano_763,train
764,node/3783522193,51.5041756,-0.131026,True,pano_764,train
765,node/3783522195,51.5042047,-0.1310318,True,pano_765,train
766,node/3783522196,51.5042238,-0.1310318,True,pano_766,train
767,node/3783522197,51.5042988,-0.1310126,True,pano_767,train
768,node/3783522198,51.5043929,-0.1310034,True,pano_768,train
769,node/3783522199,51.5045069,-0.1309864,True,pano_769,train
770,node/3783522200,51.5045367,-0.1310257,True,pano_770,train
771,node/3783535834,51.5047429,-0.13103,True,pano_771,train
772,node/3783535835,51.5047714,-0.131099,True,pano_772,train
773,node/3783535836,51.504843,-0.1310451,True,pano_773,train
774,node/3783535837,51.504844,-0.1310298,True,pano_774,train
775,node/3783535839,51.5049154,-0.1310577,True,pano_775,train
776,node/3783535840,51.5049161,-0.1310379,True,pano_776,train
777,node/3783535842,51.5049473,-0.1311229,True,pano_777,train
778,node/3783535843,51.5050954,-0.1311243,True,pano_778,train
779,node/3783535844,51.5050995,-0.1310711,True,pano_779,train
780,node/3783539225,51.5050913,-0.1294181,True,pano_780,train
781,node/3783539226,51.5052201,-0.1294355,True,pano_781,train
782,node/3783539229,51.5052616,-0.129419,True,pano_782,train
783,node/3783539235,51.5052974,-0.1294812,True,pano_783,train
784,node/3783539237,51.5053562,-0.1295988,True,pano_784,train
785,node/3807205741,51.5075414,-0.1293502,True,pano_785,train
786,node/3807205742,51.5075234,-0.1291712,True,pano_786,train
787,node/3807436630,51.5074002,-0.1270411,True,pano_787,train
788,node/3810553685,51.5072502,-0.1265101,True,pano_788,train
789,node/3810553686,51.5072947,-0.1266935,True,pano_789,train
790,node/3810553687,51.5076042,-0.1298835,True,pano_790,train
791,node/3810553688,51.5080213,-0.1301246,True,pano_791,train
792,node/3810553689,51.5075999,-0.1298465,True,pano_792,train
793,node/3810553690,51.508256,-0.1272353,True,pano_793,train
794,node/3810553691,51.508147,-0.1270964,True,pano_794,train
795,node/3854995579,51.5051367,-0.129542,True,pano_795,train
796,node/3854995580,51.5051467,-0.1294487,True,pano_796,train
797,node/3854995585,51.5057198,-0.1308981,True,pano_797,train
798,node/3855052507,51.506778,-0.1284091,True,pano_798,train
799,node/4059394511,51.5103773,-0.1217815,True,pano_799,test
800,node/4318472947,51.5076062,-0.1282318,True,pano_800,train
801,node/4318472948,51.5078902,-0.1272327,True,pano_801,train
802,node/4319910896,51.5081733,-0.1288725,True,pano_802,train
803,node/4319985923,51.5078289,-0.1283211,True,pano_803,train
804,node/4319985924,51.5079516,-0.127581,True,pano_804,train
805,node/4319985926,51.5082285,-0.1285201,True,pano_805,train
806,node/4329962749,51.5079933,-0.12512,True,pano_806,train
807,node/4329962755,51.5081378,-0.1253838,True,pano_807,train
808,node/4347914532,51.5078782,-0.13054,True,pano_808,train
809,node/4347914533,51.5073069,-0.132067,True,pano_809,train
810,node/4347914534,51.5073256,-0.132259,True,pano_810,train
811,node/4347917401,51.5075193,-0.1283646,True,pano_811,train
812,node/4347917402,51.5075839,-0.1288324,True,pano_812,train
813,node/4347917403,51.5076208,-0.1287991,True,pano_813,train
814,node/4347922046,51.5070933,-0.1281195,True,pano_814,train
815,node/4347925119,51.5074491,-0.1287235,True,pano_815,train
816,node/4349648274,51.5083621,-0.1292919,True,pano_816,train
817,node/4350184737,51.5085517,-0.1270213,True,pano_817,validation
818,node/4350184738,51.5084819,-0.1270598,True,pano_818,validation
819,node/4350184739,51.5092714,-0.1272857,True,pano_819,test
820,node/4350184740,51.5084791,-0.1271324,True,pano_820,validation
821,node/4350193650,51.5084365,-0.1258809,True,pano_821,validation
822,node/4350193651,51.5084198,-0.1258559,True,pano_822,validation
823,node/4350193652,51.5084898,-0.1255451,True,pano_823,validation
824,node/4350193655,51.5083621,-0.12578,True,pano_824,train
825,node/4350193656,51.5085259,-0.1259915,True,pano_825,validation
826,node/4350193657,51.5083552,-0.1255295,True,pano_826,train
827,node/4350208170,51.5106078,-0.1211895,True,pano_827,test
828,node/4448105795,51.5098612,-0.130984,True,pano_828,test
829,node/4474765621,51.5077287,-0.1261132,True,pano_829,train
830,node/4535154580,51.508708,-0.124919,True,pano_830,validation
831,node/4650621304,51.5067902,-0.1273698,True,pano_831,train
832,node/4650621305,51.506483,-0.1272307,True,pano_832,train
833,node/4650621306,51.5062712,-0.127109,True,pano_833,train
834,node/4650621307,51.5052456,-0.1265213,True,pano_834,train
835,node/4684502364,51.5075291,-0.1288456,True,pano_835,train
836,node/4684502365,51.5075025,-0.1288487,True,pano_836,train
837,node/4766203722,51.5072857,-0.126659,True,pano_837,train
838,node/4766203723,51.5074422,-0.1271613,True,pano_838,train
839,node/4813058486,51.5077587,-0.1248485,True,pano_839,train
840,node/4813058487,51.5075311,-0.1244287,True,pano_840,train
841,node/4813058488,51.5075071,-0.12483,True,pano_841,train
842,node/4813058489,51.5074457,-0.1249447,True,pano_842,train
843,node/4837953361,51.5092866,-0.1239147,True,pano_843,test
844,node/4897627179,51.5057784,-0.1244817,True,pano_844,train
845,node/4897627180,51.5057683,-0.1244264,True,pano_845,train
846,node/4897627183,51.5057004,-0.1304754,True,pano_846,train
847,node/4897627185,51.5056415,-0.1266372,True,pano_847,train
848,node/4897627186,51.5060128,-0.1255931,True,pano_848,train
849,node/4897627187,51.5064389,-0.1236408,True,pano_849,train
850,node/4919661397,51.5070378,-0.1283192,True,pano_850,train
851,node/5034506699,51.5068868,-0.1280782,True,pano_851,train
852,node/5034506700,51.5070126,-0.1282061,True,pano_852,train
853,node/5034506701,51.5070567,-0.1277031,True,pano_853,train
854,node/5034506702,51.5070675,-0.1278027,True,pano_854,train
855,node/5034506703,51.5069936,-0.1279886,True,pano_855,train
856,node/5034506704,51.5069473,-0.1280376,True,pano_856,train
857,node/5034506705,51.5069136,-0.1280241,True,pano_857,train
858,node/5034506706,51.5068737,-0.1280106,True,pano_858,train
859,node/5034506707,51.5068251,-0.1280286,True,pano_859,train
860,node/5034506708,51.5068044,-0.1280517,True,pano_860,train
861,node/5034506709,51.5067696,-0.1281068,True,pano_861,train
862,node/5034506710,51.5067383,-0.1282005,True,pano_862,train
863,node/5034506711,51.5067266,-0.128316,True,pano_863,train
864,node/5034506712,51.5067448,-0.1283946,True,pano_864,train
865,node/5034506713,51.5066043,-0.1286928,True,pano_865,train
866,node/5034506714,51.5065556,-0.1286962,True,pano_866,train
867,node/5034506715,51.5065033,-0.1287182,True,pano_867,train
868,node/5034506716,51.5064452,-0.1287816,True,pano_868,train
869,node/5034506717,51.5064125,-0.1288537,True,pano_869,train
870,node/5034506718,51.5063854,-0.1289744,True,pano_870,train
871,node/5034506719,51.5063853,-0.1290548,True,pano_871,train
872,node/5034506720,51.5063991,-0.129157,True,pano_872,train
873,node/5034506821,51.5063478,-0.1292762,True,pano_873,train
874,node/5034506822,51.5062963,-0.1293678,True,pano_874,train
875,node/5034506823,51.5072498,-0.128135,True,pano_875,train
876,node/5034506824,51.5072229,-0.1281268,True,pano_876,train
877,node/5034506825,51.5071277,-0.1282031,True,pano_877,train
878,node/5034506826,51.5070953,-0.1282463,True,pano_878,train
879,node/5034506827,51.5070784,-0.1283314,True,pano_879,train
880,node/5034506828,51.5070348,-0.1284912,True,pano_880,train
881,node/5034506829,51.5069977,-0.1285401,True,pano_881,train
882,node/5034506830,51.5069436,-0.1285742,True,pano_882,train
883,node/5034506831,51.5068812,-0.1285708,True,pano_883,train
884,node/5034506832,51.5067658,-0.1288254,True,pano_884,train
885,node/5034506833,51.5067607,-0.1288828,True,pano_885,train
886,node/5034506834,51.5067841,-0.1289923,True,pano_886,train
887,node/5034506835,51.5067791,-0.1290967,True,pano_887,train
888,node/5034506836,51.5067724,-0.1291314,True,pano_888,train
889,node/5034506837,51.5067178,-0.1292827,True,pano_889,train
890,node/5034506838,51.5066493,-0.1293205,True,pano_890,train
891,node/5034506839,51.5065876,-0.1293491,True,pano_891,train
892,node/5034506840,51.506248,-0.1301763,True,pano_892,train
893,node/5034506841,51.5067874,-0.1292015,True,pano_893,train
894,node/5034506842,51.5064243,-0.1292568,True,pano_894,train
895,node/5034506843,51.5066024,-0.1289833,True,pano_895,train
896,node/5153538725,51.5076929,-0.1232556,True,pano_896,train
897,node/5153538726,51.5079812,-0.1243094,True,pano_897,train
898,node/5153538727,51.5081854,-0.1239991,True,pano_898,train
899,node/5153538728,51.5081596,-0.1240356,True,pano_899,train
900,node/5153538729,51.5080043,-0.1243564,True,pano_900,train
901,node/5153538730,51.508067,-0.1241686,True,pano_901,train
902,node/5208033935,51.5067771,-0.1288004,True,pano_902,train
903,node/5208033936,51.5068376,-0.1286656,True,pano_903,train
904,node/5208033937,51.5066296,-0.128643,True,pano_904,train
905,node/5208033938,51.5067186,-0.1284628,True,pano_905,train
906,node/5244498258,51.5048158,-0.1319227,True,pano_906,train
907,node/5244498259,51.5051956,-0.1313235,True,pano_907,train
