pano_id,latitude,longitude,rank,satellite,dy_px,dx_px,inside_640px_tile,distance_px
pano_1196,51.509579,-0.125407,3,satellite_51.509845_-0.124600.png,317.8,600.0,False,678.9674808118574
pano_1196,51.509579,-0.125407,4,satellite_51.509311_-0.124600.png,-320.2,600.0,False,680.0941405423223
pano_1197,51.509734,-0.125403,1,satellite_51.509845_-0.125459.png,132.6,-41.6,True,138.97237135488479
pano_1197,51.509734,-0.125403,2,satellite_51.509311_-0.125459.png,-505.3,-41.6,False,507.00951667596934
pano_1197,51.509734,-0.125403,3,satellite_51.509845_-0.124600.png,132.6,597.0,False,611.548657099335
pano_1197,51.509734,-0.125403,4,satellite_51.509845_-0.126317.png,132.6,-679.6,False,692.4152800162631
pano_1198,51.50954,-0.126129,1,satellite_51.509311_-0.126317.png,-273.6,-139.8,True,307.2474572718219
pano_1198,51.50954,-0.126129,2,satellite_51.509845_-0.126317.png,364.4,-139.8,False,390.29655391765885
pano_1198,51.50954,-0.126129,3,satellite_51.509311_-0.125459.png,-273.6,498.2,False,568.3838491723704
pano_1198,51.50954,-0.126129,4,satellite_51.509845_-0.125459.png,364.4,498.2,False,617.2443600390367
pano_1199,51.509637,-0.126935,1,satellite_51.509845_-0.127175.png,248.5,-178.4,True,305.90653801447263
pano_1199,51.509637,-0.126935,2,satellite_51.509311_-0.127175.png,-389.4,-178.4,False,428.3210478134363
pano_1199,51.509637,-0.126935,3,satellite_51.509845_-0.126317.png,248.5,459.5,False,522.3911369845396
pano_1199,51.509637,-0.126935,4,satellite_51.509311_-0.126317.png,-389.4,459.5,False,602.3060766753064
pano_12,51.508482,-0.128235,1,satellite_51.508242_-0.128034.png,-286.7,149.4,True,323.2912773336144
pano_12,51.508482,-0.128235,2,satellite_51.508776_-0.128034.png,351.2,149.4,False,381.6566519792364
pano_12,51.508482,-0.128235,3,satellite_51.508242_-0.128892.png,-286.7,-488.5,False,566.4178139854007
pano_12,51.508482,-0.128235,4,satellite_51.508776_-0.128892.png,351.2,-488.5,False,601.642493512551
pano_120,51.504815,-0.129329,1,satellite_51.505037_-0.129750.png,265.2,-313.0,True,410.2438786868123
pano_120,51.504815,-0.129329,2,satellite_51.505037_-0.128892.png,265.2,324.9,False,419.3936694801198
pano_120,51.504815,-0.129329,3,satellite_51.504503_-0.129750.png,-372.7,-313.0,False,486.6973289427424
pano_120,51.504815,-0.129329,4,satellite_51.504503_-0.128892.png,-372.7,324.9,False,494.43432324222795
pano_1200,51.509079,-0.126169,1,satellite_51.509311_-0.126317.png,277.1,-110.0,True,298.13488558033595
pano_1200,51.509079,-0.126169,2,satellite_51.508776_-0.126317.png,-362.0,-110.0,False,378.3437590340298
pano_1200,51.509079,-0.126169,3,satellite_51.509311_-0.125459.png,277.1,527.9,False,596.207027801585
pano_1200,51.509079,-0.126169,4,satellite_51.508776_-0.125459.png,-362.0,527.9,False,640.0956256685403
pano_1201,51.508023,-0.126992,1,satellite_51.508242_-0.127175.png,261.6,-136.1,True,294.8860288314792
pano_1201,51.508023,-0.126992,2,satellite_51.507708_-0.127175.png,-376.3,-136.1,False,400.15609454311704
pano_1201,51.508023,-0.126992,3,satellite_51.508242_-0.126317.png,261.6,501.9,False,565.9842488974406
pano_1201,51.508023,-0.126992,4,satellite_51.507708_-0.126317.png,-376.3,501.9,False,627.3000079706679
pano_1202,51.508035,-0.126995,1,satellite_51.508242_-0.127175.png,247.3,-133.8,True,281.1756212760986
pano_1202,51.508035,-0.126995,2,satellite_51.507708_-0.127175.png,-390.6,-133.8,False,412.88109668523214
pano_1202,51.508035,-0.126995,3,satellite_51.508242_-0.126317.png,247.3,504.1,False,561.4927426067055
pano_1202,51.508035,-0.126995,4,satellite_51.507708_-0.126317.png,-390.6,504.1,False,637.7187232628504
pano_1203,51.508055,-0.126996,1,satellite_51.508242_-0.127175.png,223.4,-133.1,True,260.04455387490816
pano_1203,51.508055,-0.126996,2,satellite_51.507708_-0.127175.png,-414.5,-133.1,False,435.34567874276644
pano_1203,51.508055,-0.126996,3,satellite_51.508242_-0.126317.png,223.4,504.8,False,552.0240936770786
pano_1203,51.508055,-0.126996,4,satellite_51.507708_-0.126317.png,-414.5,504.8,False,653.1717155541871
pano_1204,51.507992,-0.126815,1,satellite_51.508242_-0.127175.png,298.6,-267.7,True,401.03023576782834
pano_1204,51.507992,-0.126815,2,satellite_51.507708_-0.127175.png,-339.3,-267.7,False,432.18951861423017
pano_1204,51.507992,-0.126815,3,satellite_51.508242_-0.126317.png,298.6,370.3,False,475.6932309797986
pano_1204,51.507992,-0.126815,4,satellite_51.507708_-0.126317.png,-339.3,370.3,False,502.2415554292576
pano_1205,51.507981,-0.126833,1,satellite_51.508242_-0.127175.png,311.8,-254.3,True,402.35274324900536
pano_1205,51.507981,-0.126833,2,satellite_51.507708_-0.127175.png,-326.1,-254.3,False,413.53319092909584
pano_1205,51.507981,-0.126833,3,satellite_51.508242_-0.126317.png,311.8,383.7,False,494.4137235150335
pano_1205,51.507981,-0.126833,4,satellite_51.507708_-0.126317.png,-326.1,383.7,False,503.55426718477923
pano_1206,51.507974,-0.126855,1,satellite_51.507708_-0.127175.png,-317.8,-237.9,True,396.9801632323711
pano_1206,51.507974,-0.126855,2,satellite_51.508242_-0.127175.png,320.1,-237.9,False,398.8237956792448
pano_1206,51.507974,-0.126855,3,satellite_51.507708_-0.126317.png,-317.8,400.0,False,510.87849827527486
pano_1206,51.507974,-0.126855,4,satellite_51.508242_-0.126317.png,320.1,400.0,False,512.3124144504015
pano_1207,51.507956,-0.126978,1,satellite_51.507708_-0.127175.png,-296.3,-146.5,True,330.53886307059264
pano_1207,51.507956,-0.126978,2,satellite_51.508242_-0.127175.png,341.7,-146.5,False,371.7810377090257
pano_1207,51.507956,-0.126978,3,satellite_51.507708_-0.126317.png,-296.3,491.5,False,573.9041209121956
pano_1207,51.507956,-0.126978,4,satellite_51.508242_-0.126317.png,341.7,491.5,False,598.6076678426363
pano_1208,51.507959,-0.126952,1,satellite_51.507708_-0.127175.png,-299.8,-165.8,True,342.59258602602597
pano_1208,51.507959,-0.126952,2,satellite_51.508242_-0.127175.png,338.1,-165.8,False,376.56506741863353
pano_1208,51.507959,-0.126952,3,satellite_51.507708_-0.126317.png,-299.8,472.1,False,559.2481113066007
pano_1208,51.507959,-0.126952,4,satellite_51.508242_-0.126317.png,338.1,472.1,False,580.6806523382711
pano_1209,51.50799,-0.12696,1,satellite_51.508242_-0.127175.png,301.0,-159.9,True,340.8357522326553
pano_1209,51.50799,-0.12696,2,satellite_51.507708_-0.127175.png,-336.9,-159.9,False,372.92039364990484
pano_1209,51.50799,-0.12696,3,satellite_51.508242_-0.126317.png,301.0,478.1,False,564.9607154484283
pano_1209,51.50799,-0.12696,4,satellite_51.507708_-0.126317.png,-336.9,478.1,False,584.877098200981
pano_121,51.504603,-0.129728,1,satellite_51.504503_-0.129750.png,-119.4,-16.4,True,120.52103550832942
pano_121,51.504603,-0.129728,2,satellite_51.505037_-0.129750.png,518.4,-16.4,False,518.6593487058726
pano_121,51.504603,-0.129728,3,satellite_51.504503_-0.128892.png,-119.4,621.6,False,632.9636008492116
pano_121,51.504603,-0.129728,4,satellite_51.504503_-0.130608.png,-119.4,-654.3,False,665.1051420640198
pano_1210,51.508007,-0.126963,1,satellite_51.508242_-0.127175.png,280.7,-157.6,True,321.9165264474628
pano_1210,51.508007,-0.126963,2,satellite_51.507708_-0.127175.png,-357.2,-157.6,False,390.4223354266505
pano_1210,51.508007,-0.126963,3,satellite_51.508242_-0.126317.png,280.7,480.3,False,556.3097877981296
pano_1210,51.508007,-0.126963,4,satellite_51.507708_-0.126317.png,-357.2,480.3,False,598.5648920543202
pano_1211,51.508056,-0.126981,1,satellite_51.508242_-0.127175.png,222.2,-144.2,True,264.8895618932539
pano_1211,51.508056,-0.126981,2,satellite_51.507708_-0.127175.png,-415.7,-144.2,False,440.0001477272479
pano_1211,51.508056,-0.126981,3,satellite_51.508242_-0.126317.png,222.2,493.7,False,541.398679348223
pano_1211,51.508056,-0.126981,4,satellite_51.507708_-0.126317.png,-415.7,493.7,False,645.4038890493301
pano_1212,51.507845,-0.126771,1,satellite_51.507708_-0.127175.png,-163.7,-300.4,True,342.10795079915925
pano_1212,51.507845,-0.126771,2,satellite_51.507708_-0.126317.png,-163.7,337.6,False,375.1952158543603
pano_1212,51.507845,-0.126771,3,satellite_51.508242_-0.127175.png,474.2,-300.4,False,561.3428542343796
pano_1212,51.507845,-0.126771,4,satellite_51.508242_-0.126317.png,474.2,337.6,False,582.0991324508224
pano_1213,51.508076,-0.131386,1,satellite_51.508242_-0.131467.png,198.3,-60.2,True,207.2364108934528
pano_1213,51.508076,-0.131386,2,satellite_51.507708_-0.131467.png,-439.6,-60.2,False,443.7028284787015
pano_1213,51.508076,-0.131386,3,satellite_51.508242_-0.130608.png,198.3,578.5,False,611.5432445870039
pano_1213,51.508076,-0.131386,4,satellite_51.508242_-0.132325.png,198.3,-698.2,False,725.8141153215471
pano_1214,51.507872,-0.131144,1,satellite_51.507708_-0.131467.png,-195.9,-240.2,True,309.9562065840915
pano_1214,51.507872,-0.131144,2,satellite_51.507708_-0.130608.png,-195.9,398.5,False,444.048488343334
pano_1214,51.507872,-0.131144,3,satellite_51.508242_-0.131467.png,442.0,-240.2,False,503.0507330279919
pano_1214,51.507872,-0.131144,4,satellite_51.508242_-0.130608.png,442.0,398.5,False,595.1186856417802
pano_1215,51.507845,-0.131235,1,satellite_51.507708_-0.131467.png,-163.7,-172.5,True,237.81072305512214
pano_1215,51.507845,-0.131235,2,satellite_51.507708_-0.130608.png,-163.7,466.2,False,494.105383496274
pano_1215,51.507845,-0.131235,3,satellite_51.508242_-0.131467.png,474.2,-172.5,False,504.60072334470544
pano_1215,51.507845,-0.131235,4,satellite_51.508242_-0.130608.png,474.2,466.2,False,664.987278073799
pano_1216,51.507599,-0.131251,1,satellite_51.507708_-0.131467.png,130.2,-160.6,True,206.74718861450086
pano_1216,51.507599,-0.131251,2,satellite_51.507708_-0.130608.png,130.2,478.1,False,495.51150339825614
pano_1216,51.507599,-0.131251,3,satellite_51.507174_-0.131467.png,-507.7,-160.6,False,532.4956807336563
pano_1216,51.507599,-0.131251,4,satellite_51.507174_-0.130608.png,-507.7,478.1,False,697.3800255241041
pano_1217,51.507677,-0.131238,1,satellite_51.507708_-0.131467.png,37.0,-170.3,True,174.27303291100435
pano_1217,51.507677,-0.131238,2,satellite_51.507708_-0.130608.png,37.0,468.4,False,469.85908525854853
pano_1217,51.507677,-0.131238,3,satellite_51.507174_-0.131467.png,-600.9,-170.3,False,624.5661694328312
pano_1217,51.507677,-0.131238,4,satellite_51.508242_-0.131467.png,674.9,-170.3,False,696.0546673933018
pano_1218,51.507618,-0.131189,1,satellite_51.507708_-0.131467.png,107.5,-206.7,True,232.98313243666374
pano_1218,51.507618,-0.131189,2,satellite_51.507708_-0.130608.png,107.5,432.0,False,445.1744040261075
pano_1218,51.507618,-0.131189,3,satellite_51.507174_-0.131467.png,-530.4,-206.7,False,569.2530632328647
pano_1218,51.507618,-0.131189,4,satellite_51.507174_-0.130608.png,-530.4,432.0,False,684.0673651037594
pano_1219,51.506854,-0.128224,1,satellite_51.506640_-0.128034.png,-255.6,141.3,True,292.0565869827284
pano_1219,51.506854,-0.128224,2,satellite_51.507174_-0.128034.png,382.3,141.3,False,407.57696205747453
pano_1219,51.506854,-0.128224,3,satellite_51.506640_-0.128892.png,-255.6,-496.7,False,558.6074202872711
pano_1219,51.506854,-0.128224,4,satellite_51.507174_-0.128892.png,382.3,-496.7,False,626.7887842008662
pano_122,51.505086,-0.130195,1,satellite_51.505037_-0.130608.png,-58.5,-307.1,True,312.622232094904
pano_122,51.505086,-0.130195,2,satellite_51.505037_-0.129750.png,-58.5,330.9,False,336.0313378243166
pano_122,51.505086,-0.130195,3,satellite_51.505571_-0.130608.png,579.3,-307.1,False,655.6667598712016
pano_122,51.505086,-0.130195,4,satellite_51.505571_-0.129750.png,579.3,330.9,False,667.1456362744194
pano_1220,51.506881,-0.128304,1,satellite_51.506640_-0.128034.png,-287.9,200.7,True,350.9514211397355
pano_1220,51.506881,-0.128304,2,satellite_51.507174_-0.128034.png,350.0,200.7,False,403.4606424423577
pano_1220,51.506881,-0.128304,3,satellite_51.506640_-0.128892.png,-287.9,-437.2,False,523.4789871618535
pano_1220,51.506881,-0.128304,4,satellite_51.507174_-0.128892.png,350.0,-437.2,False,560.0391414892356
pano_1221,51.506933,-0.128241,1,satellite_51.507174_-0.128034.png,287.9,153.9,True,326.4530900451089
pano_1221,51.506933,-0.128241,2,satellite_51.506640_-0.128034.png,-350.0,153.9,False,382.34174503969615
pano_1221,51.506933,-0.128241,3,satellite_51.507174_-0.128892.png,287.9,-484.0,False,563.153984270732
pano_1221,51.506933,-0.128241,4,satellite_51.506640_-0.128892.png,-350.0,-484.0,False,597.2905490630168
pano_1222,51.506495,-0.12937,1,satellite_51.506640_-0.129750.png,173.2,-282.5,True,331.3676055380188
pano_1222,51.506495,-0.12937,2,satellite_51.506640_-0.128892.png,173.2,355.4,False,395.357306749224
pano_1222,51.506495,-0.12937,3,satellite_51.506105_-0.129750.png,-465.9,-282.5,False,544.8569169974811
pano_1222,51.506495,-0.12937,4,satellite_51.506105_-0.128892.png,-465.9,355.4,False,585.9794962283237
pano_1223,51.509489,-0.126884,1,satellite_51.509311_-0.127175.png,-212.6,-216.4,True,303.3607093873562
pano_1223,51.509489,-0.126884,2,satellite_51.509311_-0.126317.png,-212.6,421.6,False,472.1708589059685
pano_1223,51.509489,-0.126884,3,satellite_51.509845_-0.127175.png,425.3,-216.4,False,477.18869433380337
pano_1223,51.509489,-0.126884,4,satellite_51.509845_-0.126317.png,425.3,421.6,False,598.8544480923558
pano_1224,51.50948,-0.127201,1,satellite_51.509311_-0.127175.png,-201.9,19.3,True,202.8203638691145
pano_1224,51.50948,-0.127201,2,satellite_51.509845_-0.127175.png,436.0,19.3,False,436.42695837906257
pano_1224,51.50948,-0.127201,3,satellite_51.509311_-0.128034.png,-201.9,-619.3,False,651.3801501427564
pano_1224,51.50948,-0.127201,4,satellite_51.509311_-0.126317.png,-201.9,657.3,False,687.6095549074344
pano_1225,51.509486,-0.126945,1,satellite_51.509311_-0.127175.png,-209.1,-171.0,True,270.1181408199012
pano_1225,51.509486,-0.126945,2,satellite_51.509845_-0.127175.png,428.9,-171.0,False,461.73175112829307
pano_1225,51.509486,-0.126945,3,satellite_51.509311_-0.126317.png,-209.1,466.9,False,511.58422571459334
pano_1225,51.509486,-0.126945,4,satellite_51.509845_-0.126317.png,428.9,466.9,False,633.9959148133369
pano_1226,51.507075,-0.127646,1,satellite_51.507174_-0.128034.png,118.3,-288.5,True,311.8126681198184
pano_1226,51.507075,-0.127646,2,satellite_51.507174_-0.127175.png,118.3,350.2,False,369.6416237384529
pano_1226,51.507075,-0.127646,3,satellite_51.506640_-0.128034.png,-519.6,-288.5,False,594.3201241755154
pano_1226,51.507075,-0.127646,4,satellite_51.506640_-0.127175.png,-519.6,350.2,False,626.5973188579728
pano_1227,51.50588,-0.127089,1,satellite_51.506105_-0.127175.png,268.8,-63.9,True,276.29087932829054
pano_1227,51.50588,-0.127089,2,satellite_51.505571_-0.127175.png,-369.1,-63.9,False,374.590469713259
pano_1227,51.50588,-0.127089,3,satellite_51.506105_-0.126317.png,268.8,574.0,False,633.8212997367633
pano_1227,51.50588,-0.127089,4,satellite_51.505571_-0.126317.png,-369.1,574.0,False,682.4300770042305
pano_1228,51.507064,-0.127842,1,satellite_51.507174_-0.128034.png,131.4,-142.8,True,194.0561774332371
pano_1228,51.507064,-0.127842,2,satellite_51.507174_-0.127175.png,131.4,495.9,False,513.0134208770761
pano_1228,51.507064,-0.127842,3,satellite_51.506640_-0.128034.png,-506.5,-142.8,False,526.2452755132344
pano_1228,51.507064,-0.127842,4,satellite_51.506640_-0.127175.png,-506.5,495.9,False,708.8434665001857
pano_1229,51.507036,-0.127641,1,satellite_51.507174_-0.128034.png,164.8,-292.2,True,335.46964095130875
pano_1229,51.507036,-0.127641,2,satellite_51.507174_-0.127175.png,164.8,346.5,False,383.69426631108263
pano_1229,51.507036,-0.127641,3,satellite_51.506640_-0.128034.png,-473.0,-292.2,False,555.9764743224302
pano_1229,51.507036,-0.127641,4,satellite_51.506640_-0.127175.png,-473.0,346.5,False,586.3371470408472
pano_123,51.505797,-0.130974,1,satellite_51.505571_-0.130608.png,-270.0,272.1,True,383.32546223803087
pano_123,51.505797,-0.130974,2,satellite_51.505571_-0.131467.png,-270.0,-366.6,False,455.2972216036465
pano_123,51.505797,-0.130974,3,satellite_51.506105_-0.130608.png,367.9,272.1,False,457.5902315390922
pano_123,51.505797,-0.130974,4,satellite_51.506105_-0.131467.png,367.9,-366.6,False,519.3707442665595
pano_1230,51.507001,-0.127613,1,satellite_51.507174_-0.128034.png,206.7,-313.0,True,375.09184208670814
pano_1230,51.507001,-0.127613,2,satellite_51.507174_-0.127175.png,206.7,325.7,False,385.7530038768331
pano_1230,51.507001,-0.127613,3,satellite_51.506640_-0.128034.png,-431.2,-313.0,False,532.8249618777259
pano_1230,51.507001,-0.127613,4,satellite_51.506640_-0.127175.png,-431.2,325.7,False,540.3831326013054
pano_1231,51.506948,-0.127582,1,satellite_51.507174_-0.127175.png,270.0,302.6,True,405.5450159969914
pano_1231,51.506948,-0.127582,2,satellite_51.507174_-0.128034.png,270.0,-336.1,False,431.1185567799187
pano_1231,51.506948,-0.127582,3,satellite_51.506640_-0.127175.png,-367.9,302.6,False,476.3582370443488
pano_1231,51.506948,-0.127582,4,satellite_51.506640_-0.128034.png,-367.9,-336.1,False,498.3107664901492
pano_1232,51.50679,-0.1275,1,satellite_51.506640_-0.127175.png,-179.2,241.6,True,300.80425528905005
pano_1232,51.50679,-0.1275,2,satellite_51.506640_-0.128034.png,-179.2,-397.0,False,435.57047650179413
pano_1232,51.50679,-0.1275,3,satellite_51.507174_-0.127175.png,458.7,241.6,False,518.436350963163
pano_1232,51.50679,-0.1275,4,satellite_51.507174_-0.128034.png,458.7,-397.0,False,606.6421432772372
pano_1233,51.506695,-0.127452,1,satellite_51.506640_-0.127175.png,-65.7,206.0,True,216.22324111898794
pano_1233,51.506695,-0.127452,2,satellite_51.506640_-0.128034.png,-65.7,-432.7,False,437.6594338066986
pano_1233,51.506695,-0.127452,3,satellite_51.507174_-0.127175.png,572.2,206.0,False,608.1519875820518
pano_1233,51.506695,-0.127452,4,satellite_51.507174_-0.128034.png,572.2,-432.7,False,717.3856215453444
pano_1234,51.506683,-0.127432,1,satellite_51.506640_-0.127175.png,-51.4,191.1,True,197.8918138781895
pano_1234,51.506683,-0.127432,2,satellite_51.506640_-0.128034.png,-51.4,-447.6,False,450.5415852060718
pano_1234,51.506683,-0.127432,3,satellite_51.507174_-0.127175.png,586.5,191.1,False,616.8480039685627
pano_1234,51.506683,-0.127432,4,satellite_51.506105_-0.127175.png,-690.4,191.1,False,716.3598048466985
pano_1235,51.506675,-0.127423,1,satellite_51.506640_-0.127175.png,-41.8,184.4,True,189.07829066288917
pano_1235,51.506675,-0.127423,2,satellite_51.506640_-0.128034.png,-41.8,-454.3,False,456.2189496283555
pano_1235,51.506675,-0.127423,3,satellite_51.507174_-0.127175.png,596.1,184.4,False,623.9700072920173
pano_1235,51.506675,-0.127423,4,satellite_51.506105_-0.127175.png,-680.9,184.4,False,705.4276504362442
pano_1236,51.506596,-0.127383,1,satellite_51.506640_-0.127175.png,52.6,154.7,True,163.39782740293703
pano_1236,51.506596,-0.127383,2,satellite_51.506640_-0.128034.png,52.6,-484.0,False,486.8498331107858
pano_1236,51.506596,-0.127383,3,satellite_51.506105_-0.127175.png,-586.5,154.7,False,606.5594282508516
pano_1236,51.506596,-0.127383,4,satellite_51.507174_-0.127175.png,690.4,154.7,False,707.5197877091495
pano_1237,51.506587,-0.127381,1,satellite_51.506640_-0.127175.png,63.3,153.2,True,165.7622695307952
pano_1237,51.506587,-0.127381,2,satellite_51.506640_-0.128034.png,63.3,-485.5,False,489.60917066574643
pano_1237,51.506587,-0.127381,3,satellite_51.506105_-0.127175.png,-575.8,153.2,False,595.8320904415941
pano_1237,51.506587,-0.127381,4,satellite_51.507174_-0.127175.png,701.2,153.2,False,717.7406774037543
pano_1238,51.506573,-0.127386,1,satellite_51.506640_-0.127175.png,80.0,156.9,True,176.11817055602185
pano_1238,51.506573,-0.127386,2,satellite_51.506640_-0.128034.png,80.0,-481.8,False,488.39660113477447
pano_1238,51.506573,-0.127386,3,satellite_51.506105_-0.127175.png,-559.0,156.9,False,580.6019376474729
pano_1238,51.506573,-0.127386,4,satellite_51.507174_-0.127175.png,717.9,156.9,False,734.84557561436
pano_1239,51.506563,-0.127387,1,satellite_51.506640_-0.127175.png,92.0,157.6,True,182.48769821552355
pano_1239,51.506563,-0.127387,2,satellite_51.506640_-0.128034.png,92.0,-481.1,False,489.8175272486684
pano_1239,51.506563,-0.127387,3,satellite_51.506105_-0.127175.png,-547.1,157.6,False,569.3471436654443
pano_1239,51.506563,-0.127387,4,satellite_51.506105_-0.128034.png,-547.1,-481.1,False,728.5434921814895
pano_124,51.508457,-0.124499,1,satellite_51.508242_-0.124600.png,-256.8,-75.1,True,267.55606889024216
pano_124,51.508457,-0.124499,2,satellite_51.508776_-0.124600.png,381.1,-75.1,False,388.4291698624088
pano_124,51.508457,-0.124499,3,satellite_51.508242_-0.123742.png,-256.8,562.8,False,618.6194953281055
pano_124,51.508457,-0.124499,4,satellite_51.508776_-0.123742.png,381.1,562.8,False,679.6918787215277
pano_1240,51.506315,-0.127272,1,satellite_51.506105_-0.127175.png,-250.9,72.1,True,261.054055704944
pano_1240,51.506315,-0.127272,2,satellite_51.506640_-0.127175.png,388.2,72.1,False,394.8387645609281
pano_1240,51.506315,-0.127272,3,satellite_51.506105_-0.128034.png,-250.9,-566.6,False,619.6663376366349
pano_1240,51.506315,-0.127272,4,satellite_51.506640_-0.128034.png,388.2,-566.6,False,686.8295276122016
pano_1241,51.506069,-0.127141,1,satellite_51.506105_-0.127175.png,43.0,-25.3,True,49.89078071147013
pano_1241,51.506069,-0.127141,2,satellite_51.505571_-0.127175.png,-594.9,-25.3,False,595.4377381389259
pano_1241,51.506069,-0.127141,3,satellite_51.506105_-0.126317.png,43.0,612.7,False,614.2070416398692
pano_1241,51.506069,-0.127141,4,satellite_51.506105_-0.128034.png,43.0,-664.0,False,665.3908625762756
pano_1242,51.505894,-0.127088,1,satellite_51.506105_-0.127175.png,252.0,-64.7,True,260.1731923161954
pano_1242,51.505894,-0.127088,2,satellite_51.505571_-0.127175.png,-385.8,-64.7,False,391.1875892714389
pano_1242,51.505894,-0.127088,3,satellite_51.506105_-0.126317.png,252.0,573.2,False,626.1487363238866
pano_1242,51.505894,-0.127088,4,satellite_51.505571_-0.126317.png,-385.8,573.2,False,690.9412999669364
pano_1243,51.505883,-0.127066,1,satellite_51.506105_-0.127175.png,265.2,-81.0,True,277.29413985874277
pano_1243,51.505883,-0.127066,2,satellite_51.505571_-0.127175.png,-372.7,-81.0,False,381.40043261643007
pano_1243,51.505883,-0.127066,3,satellite_51.506105_-0.126317.png,265.2,556.9,False,616.8214085130314
pano_1243,51.505883,-0.127066,4,satellite_51.505571_-0.126317.png,-372.7,556.9,False,670.1066333054762
pano_1244,51.505912,-0.127058,1,satellite_51.506105_-0.127175.png,230.5,-87.0,True,246.37217781234958
pano_1244,51.505912,-0.127058,2,satellite_51.505571_-0.127175.png,-407.3,-87.0,False,416.4880430456558
pano_1244,51.505912,-0.127058,3,satellite_51.506105_-0.126317.png,230.5,550.9,False,597.177578279694
pano_1244,51.505912,-0.127058,4,satellite_51.505571_-0.126317.png,-407.3,550.9,False,685.11612154437
pano_1245,51.506051,-0.12712,1,satellite_51.506105_-0.127175.png,64.5,-40.9,True,76.37447217493552
pano_1245,51.506051,-0.12712,2,satellite_51.505571_-0.127175.png,-573.4,-40.9,False,574.856825653136
pano_1245,51.506051,-0.12712,3,satellite_51.506105_-0.126317.png,64.5,597.0,False,600.4741876217495
pano_1245,51.506051,-0.12712,4,satellite_51.506105_-0.128034.png,64.5,-679.6,False,682.6539460077852
pano_1246,51.506098,-0.127139,1,satellite_51.506105_-0.127175.png,8.4,-26.8,True,28.085583490467133
pano_1246,51.506098,-0.127139,2,satellite_51.506105_-0.126317.png,8.4,611.2,False,611.2577197876523
pano_1246,51.506098,-0.127139,3,satellite_51.505571_-0.127175.png,-629.5,-26.8,False,630.0702262446623
pano_1246,51.506098,-0.127139,4,satellite_51.506640_-0.127175.png,647.4,-26.8,False,647.9544737093803
pano_1247,51.506205,-0.127187,1,satellite_51.506105_-0.127175.png,-119.5,8.9,True,119.83096427885407
pano_1247,51.506205,-0.127187,2,satellite_51.506640_-0.127175.png,519.6,8.9,False,519.6762165040844
pano_1247,51.506205,-0.127187,3,satellite_51.506105_-0.128034.png,-119.5,-629.8,False,641.0368866141791
pano_1247,51.506205,-0.127187,4,satellite_51.506105_-0.126317.png,-119.5,646.9,False,657.844860130411
pano_1248,51.50632,-0.127243,1,satellite_51.506105_-0.127175.png,-256.8,50.6,True,261.737654914229
pano_1248,51.50632,-0.127243,2,satellite_51.506640_-0.127175.png,382.3,50.6,False,385.6340882235387
pano_1248,51.50632,-0.127243,3,satellite_51.506105_-0.128034.png,-256.8,-588.1,False,641.7225646648246
pano_1248,51.50632,-0.127243,4,satellite_51.506640_-0.128034.png,382.3,-588.1,False,701.437737792885
pano_1249,51.506426,-0.127289,1,satellite_51.506640_-0.127175.png,255.6,84.8,True,269.2998329000595
pano_1249,51.506426,-0.127289,2,satellite_51.506105_-0.127175.png,-383.4,84.8,False,392.6660158455274
pano_1249,51.506426,-0.127289,3,satellite_51.506640_-0.128034.png,255.6,-553.9,False,610.0299746733762
pano_1249,51.506426,-0.127289,4,satellite_51.506105_-0.128034.png,-383.4,-553.9,False,673.6473632398482
pano_125,51.508749,-0.124046,1,satellite_51.508776_-0.123742.png,32.3,226.0,True,228.2964958119156
pano_125,51.508749,-0.124046,2,satellite_51.508776_-0.124600.png,32.3,-411.9,False,413.16449508640017
pano_125,51.508749,-0.124046,3,satellite_51.508242_-0.123742.png,-605.7,226.0,False,646.4893579943912
pano_125,51.508749,-0.124046,4,satellite_51.509311_-0.123742.png,671.4,226.0,False,708.4165159000742
pano_1250,51.506538,-0.127348,1,satellite_51.506640_-0.127175.png,121.8,128.6,True,177.12481474937383
pano_1250,51.506538,-0.127348,2,satellite_51.506640_-0.128034.png,121.8,-510.1,False,524.4399393638894
pano_1250,51.506538,-0.127348,3,satellite_51.506105_-0.127175.png,-517.2,128.6,False,532.9482151203812
pano_1250,51.506538,-0.127348,4,satellite_51.506105_-0.128034.png,-517.2,-510.1,False,726.4281451045244
pano_1251,51.506618,-0.127383,1,satellite_51.506640_-0.127175.png,26.3,154.7,True,156.91966097337834
pano_1251,51.506618,-0.127383,2,satellite_51.506640_-0.128034.png,26.3,-484.0,False,484.7140290934439
pano_1251,51.506618,-0.127383,3,satellite_51.506105_-0.127175.png,-612.8,154.7,False,632.0252605711262
pano_1251,51.506618,-0.127383,4,satellite_51.507174_-0.127175.png,664.2,154.7,False,681.9778075568149
pano_1252,51.506701,-0.127423,1,satellite_51.506640_-0.127175.png,-72.9,184.4,True,198.28708984701956
pano_1252,51.506701,-0.127423,2,satellite_51.506640_-0.128034.png,-72.9,-454.3,False,460.1118342316355
pano_1252,51.506701,-0.127423,3,satellite_51.507174_-0.127175.png,565.0,184.4,False,594.3301775949124
pano_1252,51.506701,-0.127423,4,satellite_51.507174_-0.128034.png,565.0,-454.3,False,724.9920620255093
